"","response","predictor","quantile","model","predictor.name","response.name"
"1",0.373828771232257,1.99209569266936,"0.1",1,"AET_mean","mean_rye_Y"
"2",0.373828771232257,1.99655146940717,"0.1",1,"AET_mean","mean_rye_Y"
"3",0.373828771232257,2.00100724614498,"0.1",1,"AET_mean","mean_rye_Y"
"4",0.373828771232257,2.00546302288278,"0.1",1,"AET_mean","mean_rye_Y"
"5",0.373828771232257,2.00991879962059,"0.1",1,"AET_mean","mean_rye_Y"
"6",0.373828771232257,2.0143745763584,"0.1",1,"AET_mean","mean_rye_Y"
"7",0.373828771232257,2.01883035309621,"0.1",1,"AET_mean","mean_rye_Y"
"8",0.373828771232257,2.02328612983402,"0.1",1,"AET_mean","mean_rye_Y"
"9",0.373828771232257,2.02774190657182,"0.1",1,"AET_mean","mean_rye_Y"
"10",0.373828771232257,2.03219768330963,"0.1",1,"AET_mean","mean_rye_Y"
"11",0.373828771232257,2.03665346004744,"0.1",1,"AET_mean","mean_rye_Y"
"12",0.373814948130776,2.04110923678525,"0.1",1,"AET_mean","mean_rye_Y"
"13",0.373814948130776,2.04556501352305,"0.1",1,"AET_mean","mean_rye_Y"
"14",0.373814948130776,2.05002079026086,"0.1",1,"AET_mean","mean_rye_Y"
"15",0.373814948130776,2.05447656699867,"0.1",1,"AET_mean","mean_rye_Y"
"16",0.374067015634355,2.05893234373648,"0.1",1,"AET_mean","mean_rye_Y"
"17",0.374067015634355,2.06338812047429,"0.1",1,"AET_mean","mean_rye_Y"
"18",0.374067015634355,2.06784389721209,"0.1",1,"AET_mean","mean_rye_Y"
"19",0.374067015634355,2.0722996739499,"0.1",1,"AET_mean","mean_rye_Y"
"20",0.374067015634355,2.07675545068771,"0.1",1,"AET_mean","mean_rye_Y"
"21",0.374067015634355,2.08121122742552,"0.1",1,"AET_mean","mean_rye_Y"
"22",0.374067015634355,2.08566700416333,"0.1",1,"AET_mean","mean_rye_Y"
"23",0.374067015634355,2.09012278090113,"0.1",1,"AET_mean","mean_rye_Y"
"24",0.374067015634355,2.09457855763894,"0.1",1,"AET_mean","mean_rye_Y"
"25",0.374067015634355,2.09903433437675,"0.1",1,"AET_mean","mean_rye_Y"
"26",0.373279712859509,2.10349011111456,"0.1",1,"AET_mean","mean_rye_Y"
"27",0.373279712859509,2.10794588785236,"0.1",1,"AET_mean","mean_rye_Y"
"28",0.372171173203898,2.11240166459017,"0.1",1,"AET_mean","mean_rye_Y"
"29",0.372171173203898,2.11685744132798,"0.1",1,"AET_mean","mean_rye_Y"
"30",0.372171173203898,2.12131321806579,"0.1",1,"AET_mean","mean_rye_Y"
"31",0.372171173203898,2.1257689948036,"0.1",1,"AET_mean","mean_rye_Y"
"32",0.372301239110388,2.1302247715414,"0.1",1,"AET_mean","mean_rye_Y"
"33",0.372301239110388,2.13468054827921,"0.1",1,"AET_mean","mean_rye_Y"
"34",0.372301239110388,2.13913632501702,"0.1",1,"AET_mean","mean_rye_Y"
"35",0.372041077526972,2.14359210175483,"0.1",1,"AET_mean","mean_rye_Y"
"36",0.365931592865792,2.14804787849264,"0.1",1,"AET_mean","mean_rye_Y"
"37",0.365931592865792,2.15250365523044,"0.1",1,"AET_mean","mean_rye_Y"
"38",0.365931592865792,2.15695943196825,"0.1",1,"AET_mean","mean_rye_Y"
"39",0.365931592865792,2.16141520870606,"0.1",1,"AET_mean","mean_rye_Y"
"40",0.365931592865792,2.16587098544387,"0.1",1,"AET_mean","mean_rye_Y"
"41",0.365931592865792,2.17032676218167,"0.1",1,"AET_mean","mean_rye_Y"
"42",0.365931592865792,2.17478253891948,"0.1",1,"AET_mean","mean_rye_Y"
"43",0.365662674987056,2.17923831565729,"0.1",1,"AET_mean","mean_rye_Y"
"44",0.365662674987056,2.1836940923951,"0.1",1,"AET_mean","mean_rye_Y"
"45",0.365662674987056,2.18814986913291,"0.1",1,"AET_mean","mean_rye_Y"
"46",0.365662674987056,2.19260564587071,"0.1",1,"AET_mean","mean_rye_Y"
"47",0.365662674987056,2.19706142260852,"0.1",1,"AET_mean","mean_rye_Y"
"48",0.365662674987056,2.20151719934633,"0.1",1,"AET_mean","mean_rye_Y"
"49",0.365662674987056,2.20597297608414,"0.1",1,"AET_mean","mean_rye_Y"
"50",0.365662674987056,2.21042875282195,"0.1",1,"AET_mean","mean_rye_Y"
"51",0.365662674987056,2.21488452955975,"0.1",1,"AET_mean","mean_rye_Y"
"52",0.365662674987056,2.21934030629756,"0.1",1,"AET_mean","mean_rye_Y"
"53",0.365662674987056,2.22379608303537,"0.1",1,"AET_mean","mean_rye_Y"
"54",0.365662674987056,2.22825185977318,"0.1",1,"AET_mean","mean_rye_Y"
"55",0.364887732352387,2.23270763651098,"0.1",1,"AET_mean","mean_rye_Y"
"56",0.364887732352387,2.23716341324879,"0.1",1,"AET_mean","mean_rye_Y"
"57",0.364887732352387,2.2416191899866,"0.1",1,"AET_mean","mean_rye_Y"
"58",0.364861474026836,2.24607496672441,"0.1",1,"AET_mean","mean_rye_Y"
"59",0.364861474026836,2.25053074346222,"0.1",1,"AET_mean","mean_rye_Y"
"60",0.364861474026836,2.25498652020002,"0.1",1,"AET_mean","mean_rye_Y"
"61",0.364861474026836,2.25944229693783,"0.1",1,"AET_mean","mean_rye_Y"
"62",0.364861474026836,2.26389807367564,"0.1",1,"AET_mean","mean_rye_Y"
"63",0.364861474026836,2.26835385041345,"0.1",1,"AET_mean","mean_rye_Y"
"64",0.363716210634647,2.27280962715126,"0.1",1,"AET_mean","mean_rye_Y"
"65",0.363716210634647,2.27726540388906,"0.1",1,"AET_mean","mean_rye_Y"
"66",0.363716210634647,2.28172118062687,"0.1",1,"AET_mean","mean_rye_Y"
"67",0.363716210634647,2.28617695736468,"0.1",1,"AET_mean","mean_rye_Y"
"68",0.363716210634647,2.29063273410249,"0.1",1,"AET_mean","mean_rye_Y"
"69",0.362468995399078,2.29508851084029,"0.1",1,"AET_mean","mean_rye_Y"
"70",0.362468995399078,2.2995442875781,"0.1",1,"AET_mean","mean_rye_Y"
"71",0.362468995399078,2.30400006431591,"0.1",1,"AET_mean","mean_rye_Y"
"72",0.362468995399078,2.30845584105372,"0.1",1,"AET_mean","mean_rye_Y"
"73",0.36225295258019,2.31291161779153,"0.1",1,"AET_mean","mean_rye_Y"
"74",0.36225295258019,2.31736739452933,"0.1",1,"AET_mean","mean_rye_Y"
"75",0.36225295258019,2.32182317126714,"0.1",1,"AET_mean","mean_rye_Y"
"76",0.36225295258019,2.32627894800495,"0.1",1,"AET_mean","mean_rye_Y"
"77",0.362160693072062,2.33073472474276,"0.1",1,"AET_mean","mean_rye_Y"
"78",0.362160693072062,2.33519050148056,"0.1",1,"AET_mean","mean_rye_Y"
"79",0.362328892132743,2.33964627821837,"0.1",1,"AET_mean","mean_rye_Y"
"80",0.362328892132743,2.34410205495618,"0.1",1,"AET_mean","mean_rye_Y"
"81",0.362328892132743,2.34855783169399,"0.1",1,"AET_mean","mean_rye_Y"
"82",0.362328892132743,2.3530136084318,"0.1",1,"AET_mean","mean_rye_Y"
"83",0.36202506308794,2.3574693851696,"0.1",1,"AET_mean","mean_rye_Y"
"84",0.36202506308794,2.36192516190741,"0.1",1,"AET_mean","mean_rye_Y"
"85",0.36202506308794,2.36638093864522,"0.1",1,"AET_mean","mean_rye_Y"
"86",0.36202506308794,2.37083671538303,"0.1",1,"AET_mean","mean_rye_Y"
"87",0.36202506308794,2.37529249212084,"0.1",1,"AET_mean","mean_rye_Y"
"88",0.36202506308794,2.37974826885864,"0.1",1,"AET_mean","mean_rye_Y"
"89",0.36189395895359,2.38420404559645,"0.1",1,"AET_mean","mean_rye_Y"
"90",0.36189395895359,2.38865982233426,"0.1",1,"AET_mean","mean_rye_Y"
"91",0.36189395895359,2.39311559907207,"0.1",1,"AET_mean","mean_rye_Y"
"92",0.361885436138412,2.39757137580987,"0.1",1,"AET_mean","mean_rye_Y"
"93",0.361885436138412,2.40202715254768,"0.1",1,"AET_mean","mean_rye_Y"
"94",0.361694559127691,2.40648292928549,"0.1",1,"AET_mean","mean_rye_Y"
"95",0.361694559127691,2.4109387060233,"0.1",1,"AET_mean","mean_rye_Y"
"96",0.361694559127691,2.41539448276111,"0.1",1,"AET_mean","mean_rye_Y"
"97",0.361694559127691,2.41985025949891,"0.1",1,"AET_mean","mean_rye_Y"
"98",0.361694559127691,2.42430603623672,"0.1",1,"AET_mean","mean_rye_Y"
"99",0.36198147721381,2.42876181297453,"0.1",1,"AET_mean","mean_rye_Y"
"100",0.36198147721381,2.43321758971234,"0.1",1,"AET_mean","mean_rye_Y"
"101",0.361794548325473,2.43767336645015,"0.1",1,"AET_mean","mean_rye_Y"
"102",0.361794548325473,2.44212914318795,"0.1",1,"AET_mean","mean_rye_Y"
"103",0.361794548325473,2.44658491992576,"0.1",1,"AET_mean","mean_rye_Y"
"104",0.361794548325473,2.45104069666357,"0.1",1,"AET_mean","mean_rye_Y"
"105",0.361794548325473,2.45549647340138,"0.1",1,"AET_mean","mean_rye_Y"
"106",0.361794548325473,2.45995225013918,"0.1",1,"AET_mean","mean_rye_Y"
"107",0.361794548325473,2.46440802687699,"0.1",1,"AET_mean","mean_rye_Y"
"108",0.362243714173693,2.4688638036148,"0.1",1,"AET_mean","mean_rye_Y"
"109",0.362243714173693,2.47331958035261,"0.1",1,"AET_mean","mean_rye_Y"
"110",0.362243714173693,2.47777535709042,"0.1",1,"AET_mean","mean_rye_Y"
"111",0.362352759368106,2.48223113382822,"0.1",1,"AET_mean","mean_rye_Y"
"112",0.362352759368106,2.48668691056603,"0.1",1,"AET_mean","mean_rye_Y"
"113",0.362705565874415,2.49114268730384,"0.1",1,"AET_mean","mean_rye_Y"
"114",0.362743593955299,2.49559846404165,"0.1",1,"AET_mean","mean_rye_Y"
"115",0.362743593955299,2.50005424077946,"0.1",1,"AET_mean","mean_rye_Y"
"116",0.362743593955299,2.50451001751726,"0.1",1,"AET_mean","mean_rye_Y"
"117",0.362743593955299,2.50896579425507,"0.1",1,"AET_mean","mean_rye_Y"
"118",0.362294593075516,2.51342157099288,"0.1",1,"AET_mean","mean_rye_Y"
"119",0.362294593075516,2.51787734773069,"0.1",1,"AET_mean","mean_rye_Y"
"120",0.360375646812944,2.52233312446849,"0.1",1,"AET_mean","mean_rye_Y"
"121",0.361087971044457,2.5267889012063,"0.1",1,"AET_mean","mean_rye_Y"
"122",0.361087971044457,2.53124467794411,"0.1",1,"AET_mean","mean_rye_Y"
"123",0.360980667292165,2.53570045468192,"0.1",1,"AET_mean","mean_rye_Y"
"124",0.360980667292165,2.54015623141973,"0.1",1,"AET_mean","mean_rye_Y"
"125",0.360980667292165,2.54461200815753,"0.1",1,"AET_mean","mean_rye_Y"
"126",0.36108031835872,2.54906778489534,"0.1",1,"AET_mean","mean_rye_Y"
"127",0.361695089079598,2.55352356163315,"0.1",1,"AET_mean","mean_rye_Y"
"128",0.361695089079598,2.55797933837096,"0.1",1,"AET_mean","mean_rye_Y"
"129",0.363070312059725,2.56243511510876,"0.1",1,"AET_mean","mean_rye_Y"
"130",0.363162964616085,2.56689089184657,"0.1",1,"AET_mean","mean_rye_Y"
"131",0.363065923107383,2.57134666858438,"0.1",1,"AET_mean","mean_rye_Y"
"132",0.363065923107383,2.57580244532219,"0.1",1,"AET_mean","mean_rye_Y"
"133",0.363065923107383,2.58025822206,"0.1",1,"AET_mean","mean_rye_Y"
"134",0.363554963742022,2.5847139987978,"0.1",1,"AET_mean","mean_rye_Y"
"135",0.363467591008194,2.58916977553561,"0.1",1,"AET_mean","mean_rye_Y"
"136",0.363664293249866,2.59362555227342,"0.1",1,"AET_mean","mean_rye_Y"
"137",0.363664293249866,2.59808132901123,"0.1",1,"AET_mean","mean_rye_Y"
"138",0.363538957964039,2.60253710574904,"0.1",1,"AET_mean","mean_rye_Y"
"139",0.364159487016751,2.60699288248684,"0.1",1,"AET_mean","mean_rye_Y"
"140",0.365910215229168,2.61144865922465,"0.1",1,"AET_mean","mean_rye_Y"
"141",0.367974896121849,2.61590443596246,"0.1",1,"AET_mean","mean_rye_Y"
"142",0.368321289552967,2.62036021270027,"0.1",1,"AET_mean","mean_rye_Y"
"143",0.369133489948165,2.62481598943807,"0.1",1,"AET_mean","mean_rye_Y"
"144",0.369931004403877,2.62927176617588,"0.1",1,"AET_mean","mean_rye_Y"
"145",0.369931004403877,2.63372754291369,"0.1",1,"AET_mean","mean_rye_Y"
"146",0.370132508061594,2.6381833196515,"0.1",1,"AET_mean","mean_rye_Y"
"147",0.370191206825232,2.64263909638931,"0.1",1,"AET_mean","mean_rye_Y"
"148",0.370087620828879,2.64709487312711,"0.1",1,"AET_mean","mean_rye_Y"
"149",0.36980817170816,2.65155064986492,"0.1",1,"AET_mean","mean_rye_Y"
"150",0.37035873727284,2.65600642660273,"0.1",1,"AET_mean","mean_rye_Y"
"151",0.372989950719657,2.66046220334054,"0.1",1,"AET_mean","mean_rye_Y"
"152",0.379912837569729,2.66491798007835,"0.1",1,"AET_mean","mean_rye_Y"
"153",0.379912837569729,2.66937375681615,"0.1",1,"AET_mean","mean_rye_Y"
"154",0.381348093603316,2.67382953355396,"0.1",1,"AET_mean","mean_rye_Y"
"155",0.381348093603316,2.67828531029177,"0.1",1,"AET_mean","mean_rye_Y"
"156",0.381631596296701,2.68274108702958,"0.1",1,"AET_mean","mean_rye_Y"
"157",0.382804354772425,2.68719686376738,"0.1",1,"AET_mean","mean_rye_Y"
"158",0.3835780101593,2.69165264050519,"0.1",1,"AET_mean","mean_rye_Y"
"159",0.383141800060674,2.696108417243,"0.1",1,"AET_mean","mean_rye_Y"
"160",0.383141800060674,2.70056419398081,"0.1",1,"AET_mean","mean_rye_Y"
"161",0.383141800060674,2.70501997071862,"0.1",1,"AET_mean","mean_rye_Y"
"162",0.383141800060674,2.70947574745642,"0.1",1,"AET_mean","mean_rye_Y"
"163",0.383141800060674,2.71393152419423,"0.1",1,"AET_mean","mean_rye_Y"
"164",0.383197209770802,2.71838730093204,"0.1",1,"AET_mean","mean_rye_Y"
"165",0.383197209770802,2.72284307766985,"0.1",1,"AET_mean","mean_rye_Y"
"166",0.383284661508551,2.72729885440766,"0.1",1,"AET_mean","mean_rye_Y"
"167",0.382988005025702,2.73175463114546,"0.1",1,"AET_mean","mean_rye_Y"
"168",0.382988005025702,2.73621040788327,"0.1",1,"AET_mean","mean_rye_Y"
"169",0.382988005025702,2.74066618462108,"0.1",1,"AET_mean","mean_rye_Y"
"170",0.382988005025702,2.74512196135889,"0.1",1,"AET_mean","mean_rye_Y"
"171",0.382605859856664,2.74957773809669,"0.1",1,"AET_mean","mean_rye_Y"
"172",0.382605859856664,2.7540335148345,"0.1",1,"AET_mean","mean_rye_Y"
"173",0.382092327376958,2.75848929157231,"0.1",1,"AET_mean","mean_rye_Y"
"174",0.382092327376958,2.76294506831012,"0.1",1,"AET_mean","mean_rye_Y"
"175",0.382092327376958,2.76740084504793,"0.1",1,"AET_mean","mean_rye_Y"
"176",0.382092327376958,2.77185662178573,"0.1",1,"AET_mean","mean_rye_Y"
"177",0.382092327376958,2.77631239852354,"0.1",1,"AET_mean","mean_rye_Y"
"178",0.382092327376958,2.78076817526135,"0.1",1,"AET_mean","mean_rye_Y"
"179",0.382092327376958,2.78522395199916,"0.1",1,"AET_mean","mean_rye_Y"
"180",0.382092327376958,2.78967972873697,"0.1",1,"AET_mean","mean_rye_Y"
"181",0.382092327376958,2.79413550547477,"0.1",1,"AET_mean","mean_rye_Y"
"182",0.382092327376958,2.79859128221258,"0.1",1,"AET_mean","mean_rye_Y"
