"","response","predictor","quantile","model","predictor.name","response.name"
"1",0.24789112530219,0,"0.1",1,"AET_mean","soybean_HgHa"
"2",0.24789112530219,0.0154132176773202,"0.1",1,"AET_mean","soybean_HgHa"
"3",0.24789112530219,0.0308264353546404,"0.1",1,"AET_mean","soybean_HgHa"
"4",0.24789112530219,0.0462396530319606,"0.1",1,"AET_mean","soybean_HgHa"
"5",0.24789112530219,0.0616528707092808,"0.1",1,"AET_mean","soybean_HgHa"
"6",0.24789112530219,0.077066088386601,"0.1",1,"AET_mean","soybean_HgHa"
"7",0.24789112530219,0.0924793060639212,"0.1",1,"AET_mean","soybean_HgHa"
"8",0.24789112530219,0.107892523741241,"0.1",1,"AET_mean","soybean_HgHa"
"9",0.24789112530219,0.123305741418562,"0.1",1,"AET_mean","soybean_HgHa"
"10",0.24789112530219,0.138718959095882,"0.1",1,"AET_mean","soybean_HgHa"
"11",0.24789112530219,0.154132176773202,"0.1",1,"AET_mean","soybean_HgHa"
"12",0.24789112530219,0.169545394450522,"0.1",1,"AET_mean","soybean_HgHa"
"13",0.24789112530219,0.184958612127842,"0.1",1,"AET_mean","soybean_HgHa"
"14",0.24789112530219,0.200371829805163,"0.1",1,"AET_mean","soybean_HgHa"
"15",0.24789112530219,0.215785047482483,"0.1",1,"AET_mean","soybean_HgHa"
"16",0.24789112530219,0.231198265159803,"0.1",1,"AET_mean","soybean_HgHa"
"17",0.24789112530219,0.246611482837123,"0.1",1,"AET_mean","soybean_HgHa"
"18",0.24789112530219,0.262024700514443,"0.1",1,"AET_mean","soybean_HgHa"
"19",0.24789112530219,0.277437918191764,"0.1",1,"AET_mean","soybean_HgHa"
"20",0.24789112530219,0.292851135869084,"0.1",1,"AET_mean","soybean_HgHa"
"21",0.24789112530219,0.308264353546404,"0.1",1,"AET_mean","soybean_HgHa"
"22",0.24789112530219,0.323677571223724,"0.1",1,"AET_mean","soybean_HgHa"
"23",0.24789112530219,0.339090788901044,"0.1",1,"AET_mean","soybean_HgHa"
"24",0.24789112530219,0.354504006578365,"0.1",1,"AET_mean","soybean_HgHa"
"25",0.24789112530219,0.369917224255685,"0.1",1,"AET_mean","soybean_HgHa"
"26",0.24789112530219,0.385330441933005,"0.1",1,"AET_mean","soybean_HgHa"
"27",0.24789112530219,0.400743659610325,"0.1",1,"AET_mean","soybean_HgHa"
"28",0.24789112530219,0.416156877287645,"0.1",1,"AET_mean","soybean_HgHa"
"29",0.24789112530219,0.431570094964966,"0.1",1,"AET_mean","soybean_HgHa"
"30",0.24789112530219,0.446983312642286,"0.1",1,"AET_mean","soybean_HgHa"
"31",0.24789112530219,0.462396530319606,"0.1",1,"AET_mean","soybean_HgHa"
"32",0.24789112530219,0.477809747996926,"0.1",1,"AET_mean","soybean_HgHa"
"33",0.24789112530219,0.493222965674247,"0.1",1,"AET_mean","soybean_HgHa"
"34",0.24789112530219,0.508636183351567,"0.1",1,"AET_mean","soybean_HgHa"
"35",0.24789112530219,0.524049401028887,"0.1",1,"AET_mean","soybean_HgHa"
"36",0.24789112530219,0.539462618706207,"0.1",1,"AET_mean","soybean_HgHa"
"37",0.24789112530219,0.554875836383527,"0.1",1,"AET_mean","soybean_HgHa"
"38",0.24789112530219,0.570289054060848,"0.1",1,"AET_mean","soybean_HgHa"
"39",0.24789112530219,0.585702271738168,"0.1",1,"AET_mean","soybean_HgHa"
"40",0.24789112530219,0.601115489415488,"0.1",1,"AET_mean","soybean_HgHa"
